RecordID,NPA,NXX,LATA,RateCenterName ,WireCenterName,WireCenterCity,State,ZipCode1,ZipCode2,ZipCode3,FIPSCode ,Latitude,Longitude
447,213,909,730,LACZ 10,SANTA ANA,LOS ANGELES,CA,90057,90006,90017,06037,34.0587,-118.2822
448,213,915,730,LACZ 10,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
449,213,921,730,LACZ 1,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
450,213,922,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
451,213,927,730,LACZ 10,LOS ANGELES-MADISON,LOS ANGELES,CA,90057,90006,90017,06037,34.0587,-118.2822
452,213,928,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
453,213,929,730,LACZ 1,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
454,213,932,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
455,213,933,730,LACZ 6,LOS ANGELES,LOS ANGELES,CA,90001,90002,90058,06037,33.9732,-118.2313
456,213,935,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
457,213,943,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
458,213,946,730,LACZ 12,LOS ANGELES,LOS ANGELES,CA,90062,90043,90008,06037,33.9989,-118.3220
459,213,947,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
460,213,948,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
461,213,952,730,LACZ 1,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
462,213,955,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
463,213,966,730,LACZ 7,LOS ANGELES,LOS ANGELES,CA,90015,90014,90007,06037,34.0333,-118.2650
464,213,972,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
465,213,973,730,LACZ 7,LOS ANGELES-MADISON,LOS ANGELES,CA,90015,90079,90014,06037,34.0333,-118.2650
466,213,974,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
467,213,975,730,LACZ 1,LOS ANGELES-UNION,LOS ANGELES,CA,90057,90017,90026,06037,34.0656,-118.2641
468,213,977,730,LACZ 1,LOS ANGELES-UNION,LOS ANGELES,CA,90057,90017,90026,06037,34.0656,-118.2641
469,213,978,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
470,213,984,730,LACZ 10,LOS ANGELES,LOS ANGELES,CA,90057,90006,90017,06037,34.0587,-118.2822
471,213,985,730,LACZ 10,LOS ANGELES,LOS ANGELES,CA,90057,90006,90017,06037,34.0587,-118.2822
472,213,986,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
473,213,988,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
474,213,989,730,LACZ 10,LOS ANGELES-UNION,LOS ANGELES,CA,90057,90017,90026,06037,34.0656,-118.2641
475,213,992,730,LACZ 7,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
476,213,995,730,LACZ 1,BLOOMINGTON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
477,213,996,730,LACZ 1,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
478,213,997,730,LACZ 9,LOS ANGELES,LOS ANGELES,CA,90003,90044,90047,06037,33.9767,-118.2930
479,213,998,730,LACZ 7,LOS ANGELES,LOS ANGELES,CA,90015,90079,90014,06037,34.0333,-118.2650
480,310,206,730,WLOSANGELS,WEST LOS ANGELES-UNIVERSI,LOS ANGELES,CA,90024,90025,90067,06037,34.0605,-118.4434
481,310,207,730,WLOSANGELS,WEST LOS ANGELES-BUNDY WE,LOS ANGELES,CA,90025,90064,90049,06037,34.0399,-118.4642
482,310,208,730,WLOSANGELS,WEST LOS ANGELES-UNIVERSI,LOS ANGELES,CA,90024,90025,90067,06037,34.0605,-118.4434
483,310,209,730,WLOSANGELS,WEST LOS ANGELES-UNIVERSI,LOS ANGELES,CA,90024,90025,90067,06037,34.0605,-118.4434
484,310,228,730,BEVERLYHLS,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
485,310,231,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
486,310,234,730,WLOSANGELS,WEST LOS ANGELES-PARNELL,LOS ANGELES,CA,90024,90067,90025,06037,34.0539,-118.4280
487,310,235,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
488,310,237,730,CULVERCITY,GARDENA,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
489,310,242,730,INGLEWOOD,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
490,310,254,730,WLOSANGELS,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
491,310,268,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
492,310,272,730,BEVERLYHLS,ANAHEIM,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
493,310,309,730,SAN MONICA,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
494,310,312,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
495,310,321,730,EL SEGUNDO,BELLFLOWER,LOS ANGELES,CA,90025,90064,90024,06037,34.0340,-118.4542
496,310,341,730,EL SEGUNDO,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
497,310,343,730,EL SEGUNDO,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
498,310,356,730,EL SEGUNDO,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
499,310,361,730,COMPTON,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
500,310,362,730,BEVERLYHLS,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
501,310,369,730,BEVERLYHLS,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
502,310,382,730,SAN MONICA,RIVERSIDE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
503,310,388,730,BEVERLYHLS,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
504,310,402,730,BEVERLYHLS,LOS ANGELES,LOS ANGELES,CA,90061,90059,90044,06037,33.8741,-118.2903
505,310,409,730,BEVERLYHLS,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
506,310,421,730,REDONDO,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
507,310,431,730,INGLEWOOD,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
508,310,432,730,BEVERLYHLS,IRVINE,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
509,310,440,730,WLOSANGELS,BEL AIR,LOS ANGELES,CA,90049,90077,90024,06037,34.0774,-118.4679
510,310,441,730,WLOSANGELS,WEST LOS ANGELES-PARNELL,LOS ANGELES,CA,90024,90067,90025,06037,34.0539,-118.4280
511,310,442,730,WLOSANGELS,WEST LOS ANGELES-BUNDY WE,LOS ANGELES,CA,90025,90064,90049,06037,34.0399,-118.4642
512,310,443,730,WLOSANGELS,WEST LOS ANGELES-UNIVERSI,LOS ANGELES,CA,90024,90025,90067,06037,34.0605,-118.4434
513,310,444,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
514,310,445,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
515,310,446,730,WLOSANGELS,WEST LOS ANGELES-PARNELL,LOS ANGELES,CA,90024,90067,90025,06037,34.0539,-118.4280
516,310,447,730,WLOSANGELS,WEST LOS ANGELES-BUNDY WE,LOS ANGELES,CA,90025,90064,90049,06037,34.0399,-118.4642
517,310,461,730,BEVERLYHLS,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
518,310,469,730,EL SEGUNDO,ANAHEIM,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
519,310,470,730,WLOSANGELS,WEST LOS ANGELES-PARNELL,LOS ANGELES,CA,90024,90067,90025,06037,34.0539,-118.4280
520,310,471,730,WLOSANGELS,BEL AIR,LOS ANGELES,CA,90049,90077,90024,06037,34.0774,-118.4679
521,310,472,730,WLOSANGELS,BEL AIR,LOS ANGELES,CA,90049,90077,90024,06037,34.0774,-118.4679
522,310,473,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
523,310,474,730,WLOSANGELS,WEST LOS ANGELES-PARNELL,LOS ANGELES,CA,90024,90067,90025,06037,34.0539,-118.4280
524,310,475,730,WLOSANGELS,WEST LOS ANGELES-PARNELL,LOS ANGELES,CA,90024,90067,90025,06037,34.0539,-118.4280
525,310,476,730,WLOSANGELS,BEL AIR,LOS ANGELES,CA,90049,90077,90024,06037,34.0774,-118.4679
526,310,477,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
527,310,478,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
528,310,479,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
529,310,481,730,WLOSANGELS,WEST LOS ANGELES-CENTURY,LOS ANGELES,CA,90025,90024,90064,06037,34.0521,-118.4507
530,310,484,730,INGLEWOOD,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
531,310,491,730,INGLEWOOD,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
532,310,496,730,SAN MONICA,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
533,310,499,730,BEVERLYHLS,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
534,310,500,730,WLOSANGELS,RIVERSIDE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
535,310,520,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
536,310,526,730,SAN MONICA,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
537,310,531,730,HAWTHORNE,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
538,310,564,730,SAN MONICA,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
539,310,570,730,SAN MONICA,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
540,310,571,730,WLOSANGELS,LOS ANGELES-MADISON,LOS ANGELES,CA,90025,90064,90049,06037,34.0399,-118.4642
541,310,575,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
542,310,580,730,SAN MONICA,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
543,310,591,730,MAR VISTA,RIVERSIDE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
544,310,597,730,WLOSANGELS,LOS ANGELES,LOS ANGELES,CA,90025,90024,90064,06037,34.0521,-118.4507
545,310,598,730,BEVERLYHLS,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
546,310,622,730,WLOSANGELS,LOS ANGELES,LOS ANGELES,CA,90025,90049,90064,06037,34.0277,-118.4778
547,310,626,730,LOMITA,BELLFLOWER,LOS ANGELES,CA,90061,90059,90044,06037,33.8741,-118.2903
548,310,658,730,EL SEGUNDO,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
549,310,667,730,COMPTON,LOS ANGELES,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
550,310,682,730,HAWTHORNE,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
551,310,683,730,REDONDO,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
552,310,689,730,WLOSANGELS,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
553,310,691,730,BEVERLYHLS,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
554,310,692,730,INGLEWOOD,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
555,310,694,730,WLOSANGELS,LOS ANGELES-MADISON,LOS ANGELES,CA,90025,90049,90064,06037,34.0277,-118.4778
556,310,696,730,WLOSANGELS,BELLFLOWER,LOS ANGELES,CA,90025,90024,90049,06037,34.0521,-118.4507
557,310,706,730,HAWTHORNE,LOS ANGELES,LOS ANGELES,CA,90025,90064,90024,06037,34.0340,-118.4542
558,310,728,730,BEVERLYHLS,ANAHEIM,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
559,310,733,730,CULVERCITY,BELLFLOWER,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
560,310,734,730,BEVERLYHLS,ANAHEIM-LEMON,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
561,310,735,730,COMPTON,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
562,310,736,730,CULVERCITY,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
563,310,740,730,MAR VISTA,LOS ANGELES,LOS ANGELES,CA,90061,90059,90044,06037,33.8741,-118.2903
564,310,741,730,MAR VISTA,LOS ANGELES,LOS ANGELES,CA,90061,90059,90044,06037,33.8741,-118.2903
565,310,742,730,COMPTON,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
566,310,750,730,REDONDO,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
567,310,751,730,MAR VISTA,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
568,310,752,730,SAN MONICA,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
569,310,754,730,MAR VISTA,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
570,310,765,730,EL SEGUNDO,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
571,310,773,730,MAR VISTA,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
572,310,776,730,MAR VISTA,LOS ANGELES-MADISON,LOS ANGELES,CA,90061,90059,90044,06037,33.8741,-118.2903
573,310,794,730,WLOSANGELS,WEST LOS ANGELES-UNIVERSI,LOS ANGELES,CA,90024,90025,90067,06037,34.0605,-118.4434
574,310,806,730,WLOSANGELS,IRVINE,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
575,310,820,730,WLOSANGELS,WEST LOS ANGELES-BUNDY WE,LOS ANGELES,CA,90025,90064,90049,06037,34.0399,-118.4642
576,310,824,730,WLOSANGELS,WEST LOS ANGELES-UNIVERSI,LOS ANGELES,CA,90024,90025,90067,06037,34.0605,-118.4434
577,310,825,730,WLOSANGELS,WEST LOS ANGELES-UNIVERSI,LOS ANGELES,CA,90024,90025,90067,06037,34.0605,-118.4434
578,310,826,730,WLOSANGELS,WEST LOS ANGELES-BUNDY WE,LOS ANGELES,CA,90025,90064,90049,06037,34.0399,-118.4642
579,310,844,730,HAWTHORNE,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
580,310,846,730,INGLEWOOD,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
581,310,853,730,CULVERCITY,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
582,310,861,730,BEVERLYHLS,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
583,310,862,730,MAR VISTA,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
584,310,867,730,BEVERLYHLS,ANAHEIM,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
585,310,868,730,COMPTON,BELLFLOWER,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
586,310,873,730,WLOSANGELS,LOS ANGELES,LOS ANGELES,CA,90025,90064,90024,06037,34.0340,-118.4542
587,310,876,730,CULVERCITY,LOS ANGELES-MADISON,LOS ANGELES,CA,90061,90059,90044,06037,33.8741,-118.2903
588,310,882,730,WLOSANGELS,ANAHEIM,LOS ANGELES,CA,90025,90049,90064,06037,34.0277,-118.4778
589,310,889,730,WLOSANGELS,BEL AIR,LOS ANGELES,CA,90049,90077,90024,06037,34.0774,-118.4679
590,310,893,730,WLOSANGELS,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
591,310,894,730,COMPTON,COMPTON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
592,310,895,730,CULVERCITY,ANAHEIM,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
593,310,903,730,WLOSANGELS,LOS ANGELES,LOS ANGELES,CA,90025,90024,90064,06037,34.0521,-118.4507
594,310,906,730,EL SEGUNDO,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
595,310,909,730,WLOSANGELS,LOS ANGELES,LOS ANGELES,CA,90025,90024,90064,06037,34.0521,-118.4507
596,310,914,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
597,310,916,730,CULVERCITY,IRVINE,LOS ANGELES,CA,90005,90010,90020,06037,34.0614,-118.3039
598,310,923,730,WLOSANGELS,LOS ANGELES,LOS ANGELES,CA,90025,90024,90064,06037,34.0521,-118.4507
599,310,943,730,WLOSANGELS,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
600,310,953,730,TORRANCE,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
601,310,954,730,WLOSANGELS,IRVINE,LOS ANGELES,CA,90015,90014,90071,06037,34.0372,-118.2586
602,310,955,730,EL SEGUNDO,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
603,310,956,730,HAWTHORNE,ANAHEIM,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
604,310,957,730,INGLEWOOD,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
605,310,964,730,EL SEGUNDO,EL SEGUNDO-DOUGLAS,LOS ANGELES,CA,90025,90064,90024,06037,34.0340,-118.4542
606,310,966,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
607,310,969,730,BEVERLYHLS,LOS ANGELES-MADISON,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
608,310,975,730,BEVERLYHLS,IRVINE,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
609,310,979,730,WLOSANGELS,WEST LOS ANGELES-BUNDY WE,LOS ANGELES,CA,90025,90064,90049,06037,34.0399,-118.4642
610,310,983,730,WLOSANGELS,WEST LOS ANGELES-CENTURY,LOS ANGELES,CA,90067,90024,90035,06037,34.0609,-118.4099
611,310,996,730,WLOSANGELS,WEST LOS ANGELES-COTNER A,LOS ANGELES,CA,90025,90024,90064,06037,34.0469,-118.4461
612,323,200,730,LACZ 12,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
613,323,201,730,MONTEBELLO,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90014,06037,34.0514,-118.2613
614,323,202,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
615,323,203,730,LACZ 14,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
616,323,204,730,LACZ 6,LOS ANGELES,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
617,323,205,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
618,323,206,730,LACZ 3,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
619,323,207,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
620,323,208,730,LACZ 9,ANAHEIM-LEMON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
621,323,209,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
622,323,210,730,LACZ 2,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
623,323,212,730,LACZ 11,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
624,323,217,730,LACZ 14,IRVINE,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
625,323,218,730,LACZ 13,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
626,323,220,730,LACZ 11,IRVINE,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
627,323,221,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
628,323,222,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
629,323,223,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
630,323,224,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
631,323,225,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
632,323,226,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
633,323,227,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
634,323,230,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
635,323,231,730,LACZ 8,LOS ANGELES-ADAMS,LOS ANGELES,CA,90011,90037,90007,06037,34.0055,-118.2650
636,323,232,730,LACZ 8,LOS ANGELES-ADAMS,LOS ANGELES,CA,90011,90037,90007,06037,34.0055,-118.2650
637,323,233,730,LACZ 8,LOS ANGELES-ADAMS,LOS ANGELES,CA,90011,90037,90007,06037,34.0055,-118.2650
638,323,234,730,LACZ 8,LOS ANGELES-ADAMS,LOS ANGELES,CA,90011,90037,90007,06037,34.0055,-118.2650
639,323,235,730,LACZ 8,LOS ANGELES-ADAMS,LOS ANGELES,CA,90011,90037,90007,06037,34.0055,-118.2650
640,323,238,730,LACZ 8,LOS ANGELES-MADISON,LOS ANGELES,CA,90011,90037,90007,06037,34.0055,-118.2650
641,323,241,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
642,323,242,730,LACZ 9,LOS ANGELES-PLYMOUTH,LOS ANGELES,CA,90044,90061,90047,06037,33.9388,-118.2883
643,323,244,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90017,90071,90015,06037,34.0521,-118.2668
644,323,247,730,LACZ 14,LOS ANGELES,LOS ANGELES,CA,90028,90038,90068,06037,34.1010,-118.3239
645,323,250,730,LACZ 4,LOS ANGELES-MADISON,LOS ANGELES,CA,90071,90013,90014,06037,34.0500,-118.2505
646,323,254,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
647,323,255,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
648,323,256,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
649,323,257,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
650,323,258,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
651,323,259,730,LACZ 3,LOS ANGELES-CLINTON,LOS ANGELES,CA,90042,90041,90065,06037,34.1220,-118.1970
652,323,260,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
653,323,261,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
654,323,262,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
655,323,263,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
656,323,264,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
657,323,265,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
658,323,266,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
659,323,267,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
660,323,268,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
661,323,269,730,LACZ 5,LOS ANGELES-ANGELUS,LOS ANGELES,CA,90023,90063,90033,06037,34.0334,-118.1925
662,323,274,730,LACZ 3,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
663,323,275,730,LACZ 4,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
664,323,276,730,LACZ 4,LOS ANGELES-CAPITOL,LOS ANGELES,CA,90094,90031,90033,06037,34.0730,-118.2124
665,323,282,730,LACZ 6,LOS ANGELES,LOS ANGELES,CA,90014,90071,90017,06037,34.0462,-118.2568
